t,F,D,P1,P2,T
1010.062,-0.30363,10.9,100.0,0.0,19.85
1010.211,-0.30363,10.9,100.0,0.0,19.85
1010.362,-0.30363,10.903,100.0,0.0,19.87
1010.512,-0.30363,10.903,100.0,0.0,19.87
1010.662,-0.30363,10.906,100.0,0.0,19.89
1010.812,-0.30363,10.913,100.0,0.0,19.89
1010.962,-0.30363,10.916,100.0,0.0,19.87
1011.112,-0.30363,10.916,100.0,0.0,19.87
1011.262,-0.30363,10.919,100.0,0.0,19.85
1011.412,-0.30363,10.925,100.0,0.0,19.85
1011.563,-0.30363,10.928,100.0,0.0,19.91
1011.723,-0.30363,10.928,100.0,0.0,19.91
1011.872,-0.30363,10.931,100.0,0.0,19.89
1012.023,-0.30363,10.934,100.0,0.0,19.89
1012.172,-0.30363,10.934,100.0,0.0,19.9
1012.323,-0.30363,10.941,100.0,0.0,19.9
1012.472,-0.30967,10.944,100.0,0.0,19.92
1012.623,-0.30967,10.947,100.0,0.0,19.92
1012.773,-0.30967,10.947,100.0,0.0,19.89
1012.923,-0.3107,10.953,100.0,0.0,19.89
1013.073,-0.3107,10.956,100.0,0.0,19.87
1013.224,-0.3107,10.959,100.0,0.0,19.87
1013.373,-0.3107,10.959,100.0,0.0,19.85
1013.524,-0.3107,10.962,100.0,0.0,19.85
1013.673,-0.3107,10.969,100.0,0.0,19.8
1013.824,-0.3107,10.972,100.0,0.0,19.8
1013.982,-0.3107,10.972,100.0,0.0,19.72
1014.131,-0.3107,10.975,100.0,0.0,19.72
1014.282,-0.3107,10.981,100.0,0.0,19.76
1014.431,-0.3107,10.981,100.0,0.0,19.76
1014.582,-0.3107,10.984,100.0,0.0,19.76
1014.731,-0.3107,10.987,100.0,0.0,19.76
1014.882,-0.3107,10.991,100.0,0.0,19.76
1015.031,-0.3107,10.991,100.0,0.0,19.76
1015.182,-0.3107,10.997,100.0,0.0,19.79
1015.331,-0.3107,11.0,100.0,0.0,19.79
1015.482,-0.3107,11.003,100.0,0.0,19.94
1015.632,-0.3107,11.003,100.0,0.0,19.94
1015.782,-0.3107,11.009,100.0,0.0,19.95
1015.931,-0.30898,11.012,100.0,0.0,19.95
1016.082,-0.30898,11.016,100.0,0.0,19.95
1016.239,-0.30902,11.016,100.0,0.0,19.95
1016.394,-0.30902,11.019,100.0,0.0,19.92
1016.545,-0.30902,11.025,100.0,0.0,19.92
1016.694,-0.30902,11.028,100.0,0.0,19.97
1016.856,-0.30902,11.028,100.0,0.0,19.97
1017.005,-0.30902,11.031,100.0,0.0,19.9
1017.156,-0.30902,11.038,100.0,0.0,19.9
1017.305,-0.30902,11.038,100.0,0.0,19.8
1017.456,-0.30902,11.041,100.0,0.0,19.8
1017.605,-0.30902,11.044,100.0,0.0,19.8
1017.756,-0.30902,11.047,100.0,0.0,19.8
1017.906,-0.30902,11.047,100.0,0.0,19.75
1018.056,-0.30902,11.053,100.0,0.0,19.75
1018.206,-0.30902,11.056,100.0,0.0,19.79
1018.356,-0.30902,11.059,100.0,0.0,19.79
1018.507,-0.30902,11.059,100.0,0.0,19.78
1018.656,-0.30902,11.066,100.0,0.0,19.78
1018.806,-0.30902,11.069,100.0,0.0,19.74
1018.956,-0.30902,11.072,100.0,0.0,19.74
1019.114,-0.30902,11.072,100.0,0.0,19.74
1019.263,-0.30876,11.075,100.0,0.0,19.74
1019.414,-0.30876,11.081,100.0,0.0,19.82
1019.564,-0.30876,11.081,100.0,0.0,19.82
1019.714,-0.30855,11.084,100.0,0.0,19.81
1019.864,-0.30855,11.087,100.0,0.0,19.81
1020.015,-0.30855,11.094,100.0,0.0,19.8
1020.165,-0.30855,11.094,100.0,0.0,19.8
1020.315,-0.30855,11.097,100.0,0.0,19.79
1020.465,-0.30855,11.1,100.0,0.0,19.79
1020.615,-0.30855,11.103,100.0,0.0,19.9
1020.766,-0.30855,11.103,100.0,0.0,19.9
1020.915,-0.30855,11.109,100.0,0.0,19.91
1021.066,-0.30855,11.112,100.0,0.0,19.91
1021.215,-0.30855,11.116,100.0,0.0,20.0
1021.373,-0.30855,11.116,100.0,0.0,20.0
1021.522,-0.30855,11.122,100.0,0.0,19.93
1021.673,-0.30855,11.125,100.0,0.0,19.93
